timestamp,id,group,action
2016-11-15 19:27:35,592645,control,view
2016-11-15 19:49:06,659918,control,view
2016-11-15 21:34:59,913220,experiment,view
2016-11-15 21:35:55,913220,experiment,click
2016-11-15 22:05:47,679394,experiment,view
2016-11-15 22:06:40,679394,experiment,click
2016-11-15 22:27:56,575505,experiment,view
2016-11-15 22:29:16,575505,experiment,click
2016-11-15 22:37:46,607009,experiment,view
2016-11-15 23:01:03,539157,control,view
2016-11-15 23:01:52,666481,experiment,view
2016-11-15 23:03:11,666481,experiment,click
2016-11-16 0:39:26,647696,experiment,view
2016-11-16 0:40:23,647696,experiment,click
2016-11-16 1:00:28,421013,control,view
2016-11-16 1:30:11,578401,experiment,view
2016-11-16 1:55:40,928106,experiment,view
2016-11-16 2:11:36,194478,experiment,view
2016-11-16 2:29:21,446595,experiment,view
2016-11-16 2:29:56,446595,experiment,click
2016-11-16 4:27:39,212395,control,view
2016-11-16 4:47:35,632520,control,view
2016-11-16 4:49:03,632520,control,click
2016-11-16 6:04:38,859064,control,view
2016-11-16 6:05:28,859064,control,click
2016-11-16 6:23:23,881050,experiment,view
2016-11-16 6:25:11,261967,control,view
2016-11-16 6:25:29,261967,control,click
2016-11-16 7:50:25,224809,experiment,view
2016-11-16 8:44:35,689511,control,view
2016-11-16 8:45:12,689511,control,click
2016-11-16 9:34:59,438444,experiment,view
2016-11-16 9:35:10,438444,experiment,click
2016-11-16 10:38:45,666071,control,view
2016-11-16 10:42:40,238460,control,view
2016-11-16 11:03:50,198264,experiment,view
2016-11-16 11:56:46,594927,control,view
2016-11-16 11:58:01,594927,control,click
2016-11-16 12:09:08,611144,control,view
2016-11-16 12:10:19,611144,control,click
2016-11-16 12:18:50,734753,experiment,view
2016-11-16 12:46:40,434511,control,view
2016-11-16 12:51:37,916628,experiment,view
2016-11-16 12:52:43,916628,experiment,click
2016-11-16 12:56:30,512740,experiment,view
2016-11-16 13:05:08,634232,experiment,view
2016-11-16 13:46:06,523880,control,view
2016-11-16 14:10:54,334614,control,view
2016-11-16 14:11:28,334614,control,click
2016-11-16 14:22:47,821557,control,view
2016-11-16 14:22:57,821557,control,click
2016-11-16 15:26:38,304033,experiment,view
2016-11-16 16:40:05,779429,experiment,view
2016-11-16 16:40:32,779429,experiment,click
2016-11-16 16:50:03,301358,experiment,view
2016-11-16 16:54:16,298126,experiment,view
2016-11-16 16:54:57,298126,experiment,click
2016-11-16 17:11:12,866201,control,view
2016-11-16 18:06:13,746615,experiment,view
2016-11-16 18:06:34,746615,experiment,click
2016-11-16 18:10:59,242311,experiment,view
2016-11-16 18:26:08,743740,control,view
2016-11-16 18:26:53,743740,control,click
2016-11-16 18:27:57,831921,control,view
2016-11-16 18:39:59,828586,experiment,view
2016-11-16 18:49:18,274741,experiment,view
2016-11-16 18:49:20,638660,control,view
2016-11-16 18:50:14,274741,experiment,click
2016-11-16 19:12:40,713602,experiment,view
2016-11-16 19:23:29,888087,experiment,view
2016-11-16 19:32:02,255376,experiment,view
2016-11-16 19:55:23,802070,experiment,view
2016-11-16 21:01:18,864130,experiment,view
2016-11-16 21:10:10,612784,control,view
2016-11-16 21:19:08,520810,control,view
2016-11-16 21:19:30,520810,control,click
2016-11-16 21:37:44,202873,experiment,view
2016-11-16 22:26:33,372892,experiment,view
2016-11-16 22:27:44,372892,experiment,click
2016-11-16 22:30:19,890040,control,view
2016-11-16 22:31:51,890040,control,click
2016-11-16 22:51:37,596109,experiment,view
2016-11-16 22:53:00,596109,experiment,click
2016-11-16 23:56:30,736245,control,view
2016-11-17 0:55:56,562051,experiment,view
2016-11-17 0:56:32,562051,experiment,click
2016-11-17 1:23:15,381644,control,view
2016-11-17 1:28:37,839972,control,view
2016-11-17 1:50:59,751587,control,view
2016-11-17 1:51:14,751587,control,click
2016-11-17 1:51:31,787775,experiment,view
2016-11-17 1:52:31,625400,control,view
2016-11-17 2:09:51,605019,control,view
2016-11-17 2:11:58,491729,experiment,view
2016-11-17 2:13:06,491729,experiment,click
2016-11-17 2:15:46,456597,experiment,view
2016-11-17 2:16:55,456597,experiment,click
2016-11-17 2:59:34,257959,control,view
2016-11-17 3:37:27,201070,experiment,view
2016-11-17 3:41:29,574644,control,view
2016-11-17 3:41:45,850466,experiment,view
2016-11-17 4:22:44,653282,experiment,view
2016-11-17 4:35:10,654131,experiment,view
2016-11-17 4:46:42,795566,experiment,view
2016-11-17 5:24:15,683896,experiment,view
2016-11-17 5:41:21,890754,experiment,view
2016-11-17 6:08:47,884243,experiment,view
2016-11-17 6:13:26,244046,control,view
2016-11-17 6:14:38,244046,control,click
2016-11-17 6:20:28,316068,control,view
2016-11-17 6:21:13,316068,control,click
2016-11-17 6:35:17,934327,experiment,view
2016-11-17 6:53:53,604525,experiment,view
2016-11-17 6:54:51,604525,experiment,click
2016-11-17 7:03:52,727251,experiment,view
2016-11-17 7:14:54,273625,control,view
2016-11-17 7:35:13,562905,experiment,view
2016-11-17 7:36:51,562905,experiment,click
2016-11-17 8:28:11,448999,experiment,view
2016-11-17 8:58:29,230454,experiment,view
2016-11-17 9:21:56,666053,control,view
2016-11-17 10:04:33,681481,experiment,view
2016-11-17 10:05:21,681481,experiment,click
2016-11-17 11:25:48,249855,control,view
2016-11-17 11:27:15,249855,control,click
2016-11-17 11:41:43,772897,experiment,view
2016-11-17 11:55:12,490766,experiment,view
2016-11-17 12:07:23,188894,control,view
2016-11-17 12:35:00,382570,control,view
2016-11-17 12:35:38,382570,control,click
2016-11-17 12:56:47,233608,experiment,view
2016-11-17 13:34:36,609500,experiment,view
2016-11-17 13:57:35,661460,control,view
2016-11-17 13:58:29,661460,control,click
2016-11-17 14:22:19,805875,experiment,view
2016-11-17 14:22:42,805875,experiment,click
2016-11-17 15:46:52,622544,control,view
2016-11-17 15:51:57,363314,control,view
2016-11-17 15:52:31,363314,control,click
2016-11-17 16:12:46,903008,control,view
2016-11-17 16:43:49,541703,experiment,view
2016-11-17 16:48:15,325387,experiment,view
2016-11-17 17:11:47,441422,control,view
2016-11-17 17:57:41,245916,experiment,view
2016-11-17 18:01:19,280760,experiment,view
2016-11-17 18:02:25,280760,experiment,click
2016-11-17 18:31:56,249159,control,view
2016-11-17 18:55:52,381439,control,view
2016-11-17 18:56:13,381439,control,click
2016-11-17 19:02:28,647873,control,view
2016-11-17 19:15:25,413058,control,view
2016-11-17 19:16:38,655873,experiment,view
2016-11-17 19:43:45,739816,experiment,view
2016-11-17 23:47:33,415518,control,view
2016-11-18 0:00:26,913012,control,view
2016-11-18 0:37:57,599042,experiment,view
2016-11-18 1:20:21,199954,control,view
2016-11-18 1:22:00,719052,experiment,view
2016-11-18 1:23:02,719052,experiment,click
2016-11-18 1:44:48,905385,control,view
2016-11-18 1:46:15,905385,control,click
2016-11-18 1:57:54,265831,control,view
2016-11-18 2:18:15,625746,experiment,view
2016-11-18 2:51:18,350212,control,view
2016-11-18 2:52:26,350212,control,click
2016-11-18 3:14:55,733128,control,view
2016-11-18 3:16:02,733128,control,click
2016-11-18 4:08:39,469075,experiment,view
2016-11-18 4:08:49,469075,experiment,click
2016-11-18 4:22:29,754757,control,view
2016-11-18 4:31:35,899540,control,view
2016-11-18 4:31:55,899540,control,click
2016-11-18 4:42:53,761432,experiment,view
2016-11-18 5:11:37,492239,experiment,view
2016-11-18 5:43:53,278256,control,view
2016-11-18 6:07:46,813798,control,view
2016-11-18 6:09:07,813798,control,click
2016-11-18 6:14:42,521789,control,view
2016-11-18 9:05:33,931586,experiment,view
2016-11-18 9:35:36,831199,control,view
2016-11-18 9:58:40,419391,experiment,view
2016-11-18 10:23:10,729538,experiment,view
2016-11-18 10:28:05,452658,experiment,view
2016-11-18 10:43:47,241187,control,view
2016-11-18 11:13:14,489630,control,view
2016-11-18 11:37:36,925626,control,view
2016-11-18 11:53:14,804216,control,view
2016-11-18 12:11:02,433008,control,view
2016-11-18 12:33:03,433352,experiment,view
2016-11-18 12:39:10,856893,control,view
2016-11-18 12:40:57,562508,experiment,view
2016-11-18 12:45:51,641044,control,view
2016-11-18 12:47:01,641044,control,click
2016-11-18 12:49:17,559792,control,view
2016-11-18 12:51:43,687779,experiment,view
2016-11-18 13:05:04,237744,experiment,view
2016-11-18 13:08:17,513027,experiment,view
2016-11-18 13:09:23,688870,control,view
2016-11-18 13:23:44,903594,experiment,view
2016-11-18 13:25:11,903594,experiment,click
2016-11-18 14:08:30,242407,control,view
2016-11-18 14:08:53,242407,control,click
2016-11-18 14:28:34,661281,control,view
2016-11-18 14:52:19,348549,experiment,view
2016-11-18 14:53:05,348549,experiment,click
2016-11-18 16:17:02,755597,control,view
2016-11-18 16:18:17,755597,control,click
2016-11-18 16:39:35,369440,control,view
2016-11-18 16:59:11,417411,experiment,view
2016-11-18 17:39:04,903448,experiment,view
2016-11-18 18:17:43,594991,control,view
2016-11-18 18:18:04,594991,control,click
2016-11-18 18:19:39,251248,control,view
2016-11-18 18:19:49,251248,control,click
2016-11-18 18:42:13,920048,experiment,view
2016-11-18 18:42:35,920048,experiment,click
2016-11-18 18:54:29,681339,experiment,view
2016-11-18 20:06:15,861680,control,view
2016-11-18 20:08:49,239356,experiment,view
2016-11-18 20:08:55,272915,control,view
2016-11-18 20:08:57,272915,control,click
2016-11-18 20:10:09,239356,experiment,click
2016-11-18 20:13:50,919358,experiment,view
2016-11-18 20:17:18,660509,control,view
2016-11-18 20:22:46,675376,control,view
2016-11-18 21:08:44,831129,experiment,view
2016-11-18 21:20:43,650322,experiment,view
2016-11-18 21:22:06,650322,experiment,click
2016-11-18 22:12:46,447052,experiment,view
2016-11-18 22:39:46,353574,control,view
2016-11-18 22:40:44,353574,control,click
2016-11-18 23:17:11,460447,experiment,view
2016-11-18 23:54:53,352239,control,view
2016-11-19 0:02:34,586895,experiment,view
2016-11-19 0:28:42,568013,experiment,view
2016-11-19 0:33:49,656634,control,view
2016-11-19 0:44:04,853481,experiment,view
2016-11-19 2:33:24,544815,experiment,view
2016-11-19 3:08:27,447815,control,view
2016-11-19 5:23:45,432620,control,view
2016-11-19 5:32:15,319020,experiment,view
2016-11-19 6:30:27,691693,control,view
2016-11-19 7:12:08,865786,control,view
2016-11-19 9:07:29,797443,experiment,view
2016-11-19 10:29:18,658030,experiment,view
2016-11-19 10:54:23,898078,control,view
2016-11-19 10:55:22,898078,control,click
2016-11-19 11:10:21,503037,control,view
2016-11-19 11:33:50,641821,experiment,view
2016-11-19 11:36:26,407331,control,view
2016-11-19 11:36:37,407331,control,click
2016-11-19 11:52:45,564838,control,view
2016-11-19 12:03:24,347908,experiment,view
2016-11-19 12:05:03,347908,experiment,click
2016-11-19 12:16:06,324249,experiment,view
2016-11-19 12:29:12,407517,experiment,view
2016-11-19 12:58:20,691111,control,view
2016-11-19 13:09:14,185108,control,view
2016-11-19 13:10:16,185108,control,click
2016-11-19 13:11:44,910611,experiment,view
2016-11-19 13:13:13,910611,experiment,click
2016-11-19 15:21:25,455734,control,view
2016-11-19 15:47:22,514046,experiment,view
2016-11-19 15:47:45,514046,experiment,click
2016-11-19 16:03:00,299126,experiment,view
2016-11-19 16:04:22,299126,experiment,click
2016-11-19 16:22:02,744561,experiment,view
2016-11-19 17:01:17,643700,control,view
2016-11-19 17:06:46,487955,control,view
2016-11-19 17:07:32,487955,control,click
2016-11-19 18:09:58,716108,experiment,view
2016-11-19 18:10:10,716108,experiment,click
2016-11-19 18:10:51,544471,control,view
2016-11-19 18:10:59,544471,control,click
2016-11-19 18:35:34,656887,control,view
2016-11-19 19:17:52,633722,control,view
2016-11-19 19:30:09,405543,control,view
2016-11-19 20:25:22,540645,control,view
2016-11-19 20:35:15,364209,experiment,view
2016-11-19 20:45:02,409205,experiment,view
2016-11-19 20:58:15,556224,control,view
2016-11-19 20:59:51,556224,control,click
2016-11-19 21:33:01,281261,control,view
2016-11-19 21:33:39,281261,control,click
2016-11-19 21:41:27,849384,experiment,view
2016-11-19 21:51:54,361461,control,view
2016-11-19 21:57:00,860867,control,view
2016-11-19 22:17:12,321369,control,view
2016-11-19 22:17:15,321369,control,click
2016-11-19 22:21:24,673820,experiment,view
2016-11-19 22:22:03,833974,control,view
2016-11-19 22:34:43,354206,experiment,view
2016-11-19 22:44:06,692068,experiment,view
2016-11-19 22:54:46,599919,control,view
2016-11-19 23:24:39,769496,control,view
2016-11-19 23:25:05,769496,control,click
2016-11-19 23:47:20,272120,control,view
2016-11-20 0:16:18,653156,control,view
2016-11-20 0:29:16,477205,experiment,view
2016-11-20 0:30:46,477205,experiment,click
2016-11-20 1:48:46,260564,experiment,view
2016-11-20 1:48:53,260564,experiment,click
2016-11-20 1:53:38,232200,control,view
2016-11-20 1:54:06,611957,control,view
2016-11-20 2:16:36,385757,experiment,view
2016-11-20 2:17:38,810633,control,view
2016-11-20 2:18:04,810633,control,click
2016-11-20 2:22:26,269418,experiment,view
2016-11-20 3:21:46,358629,experiment,view
2016-11-20 3:53:38,925547,experiment,view
2016-11-20 3:54:52,925547,experiment,click
2016-11-20 3:58:24,826793,control,view
2016-11-20 3:58:42,826793,control,click
2016-11-20 4:14:06,348958,control,view
2016-11-20 4:18:25,249362,experiment,view
2016-11-20 4:39:44,480660,control,view
2016-11-20 5:03:40,392735,experiment,view
2016-11-20 5:04:04,392735,experiment,click
2016-11-20 5:45:59,414276,control,view
2016-11-20 6:12:33,638702,experiment,view
2016-11-20 6:29:12,328917,control,view
2016-11-20 6:29:46,488357,control,view
2016-11-20 6:34:23,761282,experiment,view
2016-11-20 7:04:47,687411,experiment,view
2016-11-20 7:05:36,687411,experiment,click
2016-11-20 7:19:45,436947,experiment,view
2016-11-20 7:58:53,183141,experiment,view
2016-11-20 8:00:22,183141,experiment,click
2016-11-20 8:17:21,674252,control,view
2016-11-20 8:45:27,721498,control,view
2016-11-20 9:04:13,297700,control,view
2016-11-20 9:23:36,327713,control,view
2016-11-20 10:18:07,473142,control,view
2016-11-20 11:10:27,342777,control,view
2016-11-20 11:15:31,694728,control,view
2016-11-20 11:25:52,248671,experiment,view
2016-11-20 11:26:31,480835,experiment,view
2016-11-20 11:26:48,248671,experiment,click
2016-11-20 11:27:15,480835,experiment,click
2016-11-20 12:30:19,301637,control,view
2016-11-20 12:30:50,933480,experiment,view
2016-11-20 12:32:14,933480,experiment,click
2016-11-20 12:39:13,552515,control,view
2016-11-20 13:00:51,345644,experiment,view
2016-11-20 13:01:13,345644,experiment,click
2016-11-20 13:22:58,399861,control,view
2016-11-20 13:41:34,475666,experiment,view
2016-11-20 13:47:03,785142,control,view
2016-11-20 13:55:50,552676,experiment,view
2016-11-20 14:16:48,511168,experiment,view
2016-11-20 15:03:19,197268,control,view
2016-11-20 15:05:12,703194,experiment,view
2016-11-20 15:06:03,703194,experiment,click
2016-11-20 15:37:54,215420,control,view
2016-11-20 16:08:47,549235,control,view
2016-11-20 16:26:05,872048,control,view
2016-11-20 16:51:38,860744,experiment,view
2016-11-20 17:18:53,810521,experiment,view
2016-11-20 17:43:51,489243,control,view
2016-11-20 17:44:17,489243,control,click
2016-11-20 18:24:15,255243,control,view
2016-11-20 18:25:12,255243,control,click
2016-11-20 18:33:32,474163,experiment,view
2016-11-20 18:36:58,894766,control,view
2016-11-20 19:02:09,906828,control,view
2016-11-20 19:03:25,906828,control,click
2016-11-20 19:13:41,454074,experiment,view
2016-11-20 19:14:53,454074,experiment,click
2016-11-20 19:55:13,698966,control,view
2016-11-20 19:55:57,698966,control,click
2016-11-20 20:20:57,513148,experiment,view
2016-11-20 20:23:49,306177,control,view
2016-11-20 21:58:36,781912,control,view
2016-11-20 22:25:42,610577,control,view
2016-11-20 22:48:48,743043,experiment,view
2016-11-20 22:48:52,743043,experiment,click
2016-11-20 23:37:11,916720,experiment,view
2016-11-21 0:16:16,815609,experiment,view
2016-11-21 0:24:30,923557,control,view
2016-11-21 1:01:22,360426,experiment,view
2016-11-21 1:24:50,641268,experiment,view
2016-11-21 1:25:12,641268,experiment,click
2016-11-21 2:48:58,195631,experiment,view
2016-11-21 2:49:44,195631,experiment,click
2016-11-21 2:50:46,933338,control,view
2016-11-21 3:32:28,657711,experiment,view
2016-11-21 3:42:23,350026,experiment,view
2016-11-21 3:43:44,346346,experiment,view
2016-11-21 4:24:50,240721,experiment,view
2016-11-21 4:30:32,479703,control,view
2016-11-21 4:31:56,479703,control,click
2016-11-21 5:25:14,331094,experiment,view
2016-11-21 6:56:40,437374,control,view
2016-11-21 7:11:49,893486,experiment,view
2016-11-21 7:39:23,267977,experiment,view
2016-11-21 8:38:01,537705,experiment,view
2016-11-21 8:39:38,537705,experiment,click
2016-11-21 9:22:06,390600,control,view
2016-11-21 9:22:22,390600,control,click
2016-11-21 9:39:45,631586,control,view
2016-11-21 10:13:51,779804,control,view
2016-11-21 10:18:12,452887,control,view
2016-11-21 10:18:43,452887,control,click
2016-11-21 10:29:51,469120,experiment,view
2016-11-21 10:31:19,469120,experiment,click
2016-11-21 10:51:26,193145,control,view
2016-11-21 11:13:30,273378,experiment,view
2016-11-21 11:23:08,888806,experiment,view
2016-11-21 11:26:30,374707,control,view
2016-11-21 12:40:00,457672,control,view
2016-11-21 12:55:55,282357,control,view
2016-11-21 12:57:56,614501,control,view
2016-11-21 12:58:59,614501,control,click
2016-11-21 13:25:19,339175,experiment,view
2016-11-21 13:25:45,339175,experiment,click
2016-11-21 13:28:18,649607,control,view
2016-11-21 13:49:57,310809,experiment,view
2016-11-21 14:03:43,603742,control,view
2016-11-21 14:05:19,603742,control,click
2016-11-21 14:32:54,335097,experiment,view
2016-11-21 14:43:48,215248,control,view
2016-11-21 14:47:17,427702,control,view
2016-11-21 14:48:01,427702,control,click
2016-11-21 15:28:04,555034,experiment,view
2016-11-21 16:23:38,237482,control,view
2016-11-21 17:33:14,322000,control,view
2016-11-21 17:36:10,298958,experiment,view
2016-11-21 18:00:11,249528,experiment,view
2016-11-21 18:16:30,292754,control,view
2016-11-21 18:26:28,827249,experiment,view
2016-11-21 18:42:31,436289,experiment,view
2016-11-21 18:42:35,436289,experiment,click
2016-11-21 20:06:37,871646,control,view
2016-11-21 20:48:46,711821,experiment,view
2016-11-21 20:49:28,711821,experiment,click
2016-11-21 21:00:22,585799,experiment,view
2016-11-21 21:01:29,334293,experiment,view
2016-11-21 21:01:40,334293,experiment,click
2016-11-21 21:35:02,608040,control,view
2016-11-21 21:41:13,598804,control,view
2016-11-21 21:42:01,598804,control,click
2016-11-21 21:50:47,465595,control,view
2016-11-21 21:53:05,744949,experiment,view
2016-11-21 22:04:19,570427,control,view
2016-11-21 22:31:28,789066,control,view
2016-11-21 22:32:39,789066,control,click
2016-11-21 22:54:13,351466,experiment,view
2016-11-21 23:32:28,280169,control,view
2016-11-22 1:02:57,525030,experiment,view
2016-11-22 1:04:35,525030,experiment,click
2016-11-22 1:33:34,930126,experiment,view
2016-11-22 2:08:55,917823,control,view
2016-11-22 2:43:36,617246,control,view
2016-11-22 3:21:00,513961,experiment,view
2016-11-22 4:02:16,604498,control,view
2016-11-22 4:03:35,604498,control,click
2016-11-22 4:12:57,580996,control,view
2016-11-22 4:21:23,215165,control,view
2016-11-22 4:26:01,224219,experiment,view
2016-11-22 4:27:04,761243,control,view
2016-11-22 4:27:14,224219,experiment,click
2016-11-22 7:06:38,780907,experiment,view
2016-11-22 7:11:14,277816,control,view
2016-11-22 7:12:25,418847,control,view
2016-11-22 7:15:52,755803,control,view
2016-11-22 7:15:57,346391,control,view
2016-11-22 7:45:20,512046,control,view
2016-11-22 8:30:14,563292,experiment,view
2016-11-22 8:51:30,409388,experiment,view
2016-11-22 8:58:17,714769,control,view
2016-11-22 9:28:41,795115,control,view
2016-11-22 9:29:18,795115,control,click
2016-11-22 9:29:53,868024,control,view
2016-11-22 9:45:54,315448,control,view
2016-11-22 9:49:33,634134,experiment,view
2016-11-22 10:01:57,399139,control,view
2016-11-22 10:09:53,513963,control,view
2016-11-22 10:26:15,757002,control,view
2016-11-22 11:00:26,868527,experiment,view
2016-11-22 11:21:15,812204,control,view
2016-11-22 12:00:23,767740,control,view
2016-11-22 12:05:22,769143,control,view
2016-11-22 12:08:10,924294,experiment,view
2016-11-22 12:08:52,924294,experiment,click
2016-11-22 12:14:30,516631,control,view
2016-11-22 13:39:39,310607,control,view
2016-11-22 13:41:20,752015,control,view
2016-11-22 13:47:14,432658,control,view
2016-11-22 13:47:15,500662,experiment,view
2016-11-22 13:50:00,647214,experiment,view
2016-11-22 13:50:52,647214,experiment,click
2016-11-22 14:32:44,786349,control,view
2016-11-22 14:33:49,786349,control,click
2016-11-22 14:40:29,882030,control,view
2016-11-22 14:40:57,882030,control,click
2016-11-22 14:52:01,525262,control,view
2016-11-22 15:20:13,334208,experiment,view
2016-11-22 15:28:42,339276,control,view
2016-11-22 15:35:31,890636,experiment,view
2016-11-22 16:09:35,423482,control,view
2016-11-22 16:14:49,691051,experiment,view
2016-11-22 16:58:48,610541,experiment,view
2016-11-22 17:27:11,793639,control,view
2016-11-22 17:34:18,846997,experiment,view
2016-11-22 17:49:27,825409,control,view
2016-11-22 18:06:39,683419,control,view
2016-11-22 18:28:15,791002,control,view
2016-11-22 19:34:01,916874,experiment,view
2016-11-22 20:06:18,706563,control,view
2016-11-22 20:19:44,868765,control,view
2016-11-22 20:19:59,868765,control,click
2016-11-22 20:24:37,261111,experiment,view
2016-11-22 20:25:31,261111,experiment,click
2016-11-22 20:35:36,356686,control,view
2016-11-22 20:35:50,356686,control,click
2016-11-22 20:37:15,557099,experiment,view
2016-11-22 20:37:36,557099,experiment,click
2016-11-22 20:38:59,314995,control,view
2016-11-22 20:40:15,314995,control,click
2016-11-22 20:41:24,589308,control,view
2016-11-22 20:41:35,589308,control,click
2016-11-22 21:08:10,679613,experiment,view
2016-11-22 21:12:26,352499,control,view
2016-11-22 21:13:57,352499,control,click
2016-11-22 21:18:29,387319,control,view
2016-11-22 21:18:58,387319,control,click
2016-11-22 21:39:42,567426,control,view
2016-11-22 21:43:02,532710,control,view
2016-11-22 21:44:22,532710,control,click
2016-11-22 22:12:01,349554,experiment,view
2016-11-22 22:30:10,731949,experiment,view
2016-11-22 22:31:22,731949,experiment,click
2016-11-22 22:34:40,616584,experiment,view
2016-11-22 22:34:49,230026,control,view
2016-11-22 22:35:37,616584,experiment,click
2016-11-22 23:00:26,827600,control,view
2016-11-22 23:19:36,652722,experiment,view
2016-11-22 23:26:04,825517,control,view
2016-11-22 23:27:19,825517,control,click
2016-11-23 0:08:27,766704,experiment,view
2016-11-23 0:09:20,766704,experiment,click
2016-11-23 0:19:55,850835,control,view
2016-11-23 0:24:49,309527,experiment,view
2016-11-23 0:37:45,338264,control,view
2016-11-23 0:38:14,338264,control,click
2016-11-23 0:55:58,365940,experiment,view
2016-11-23 1:47:56,395458,experiment,view
2016-11-23 1:58:30,936727,control,view
2016-11-23 2:11:29,211636,experiment,view
2016-11-23 2:55:43,480353,control,view
2016-11-23 3:09:44,518436,control,view
2016-11-23 3:12:31,589682,experiment,view
2016-11-23 3:20:18,358998,control,view
2016-11-23 3:35:46,557645,control,view
2016-11-23 4:46:47,192772,experiment,view
2016-11-23 4:49:35,494926,control,view
2016-11-23 4:49:50,494926,control,click
2016-11-23 6:11:11,400359,control,view
2016-11-23 6:26:50,690784,control,view
2016-11-23 6:43:54,922987,control,view
2016-11-23 7:05:34,569545,experiment,view
2016-11-23 7:38:43,408026,control,view
2016-11-23 7:47:44,737715,control,view
2016-11-23 7:48:57,737715,control,click
2016-11-23 7:52:16,849990,control,view
2016-11-23 8:00:10,468813,control,view
2016-11-23 8:20:25,843137,control,view
2016-11-23 8:20:49,843137,control,click
2016-11-23 8:44:11,232421,experiment,view
2016-11-23 8:45:07,821865,experiment,view
2016-11-23 8:45:21,821865,experiment,click
2016-11-23 8:53:36,715681,control,view
2016-11-23 8:57:29,934268,experiment,view
2016-11-23 8:58:41,934268,experiment,click
2016-11-23 9:04:20,322712,control,view
2016-11-23 9:07:55,374805,control,view
2016-11-23 9:23:48,814041,experiment,view
2016-11-23 9:46:15,929454,experiment,view
2016-11-23 9:47:06,929454,experiment,click
2016-11-23 10:00:53,655437,control,view
2016-11-23 10:49:27,205250,experiment,view
2016-11-23 10:50:52,205250,experiment,click
2016-11-23 10:56:11,762149,control,view
2016-11-23 10:57:01,762149,control,click
2016-11-23 10:57:19,335119,control,view
2016-11-23 11:11:25,433222,control,view
2016-11-23 11:13:08,521216,experiment,view
2016-11-23 11:17:02,404430,control,view
2016-11-23 11:45:45,468913,control,view
2016-11-23 13:04:19,867215,control,view
2016-11-23 14:03:11,888068,control,view
2016-11-23 14:35:45,805426,control,view
2016-11-23 15:05:06,550430,control,view
2016-11-23 15:09:49,706264,experiment,view
2016-11-23 15:11:20,706264,experiment,click
2016-11-23 15:25:35,926120,control,view
2016-11-23 15:42:06,725104,control,view
2016-11-23 16:18:21,593188,control,view
2016-11-23 16:26:58,494030,experiment,view
2016-11-23 16:28:35,494030,experiment,click
2016-11-23 16:30:59,253132,control,view
2016-11-23 17:15:35,366811,experiment,view
2016-11-23 17:28:03,384843,control,view
2016-11-23 17:46:23,860210,control,view
2016-11-23 18:37:25,645920,experiment,view
2016-11-23 19:00:18,311264,experiment,view
2016-11-23 19:01:37,560684,control,view
2016-11-23 19:01:49,344157,experiment,view
2016-11-23 19:18:40,843001,control,view
2016-11-23 19:19:48,843001,control,click
2016-11-23 20:13:30,854305,control,view
2016-11-23 20:48:31,358475,experiment,view
2016-11-23 21:05:51,239148,experiment,view
2016-11-23 21:06:59,605190,experiment,view
2016-11-23 21:20:13,798848,experiment,view
2016-11-23 21:20:53,798848,experiment,click
2016-11-23 21:30:06,521894,control,view
2016-11-23 22:01:52,794958,control,view
2016-11-23 22:11:36,639148,control,view
2016-11-23 22:23:23,604449,control,view
2016-11-23 22:23:33,604449,control,click
2016-11-23 22:30:10,569491,experiment,view
2016-11-23 22:30:54,569491,experiment,click
2016-11-23 22:56:08,902210,experiment,view
2016-11-23 23:10:51,713476,control,view
2016-11-23 23:59:04,504493,experiment,view
2016-11-24 0:00:05,504493,experiment,click
2016-11-24 0:21:17,812175,experiment,view
2016-11-24 0:21:35,812175,experiment,click
2016-11-24 0:33:16,858507,control,view
2016-11-24 0:40:04,788612,control,view
2016-11-24 0:42:50,598357,control,view
2016-11-24 2:30:12,183248,control,view
2016-11-24 2:31:01,183248,control,click
2016-11-24 4:13:05,578480,experiment,view
2016-11-24 5:20:54,485014,experiment,view
2016-11-24 5:25:46,803920,experiment,view
2016-11-24 5:26:23,803920,experiment,click
2016-11-24 5:39:10,494546,experiment,view
2016-11-24 6:54:10,783906,control,view
2016-11-24 6:54:34,783906,control,click
2016-11-24 7:01:16,275417,control,view
2016-11-24 7:08:28,551948,control,view
2016-11-24 7:23:56,515193,experiment,view
2016-11-24 7:24:05,515193,experiment,click
2016-11-24 8:23:16,458832,control,view
2016-11-24 8:24:42,458832,control,click
2016-11-24 8:29:27,195865,control,view
2016-11-24 8:53:35,667994,experiment,view
2016-11-24 9:05:37,544266,experiment,view
2016-11-24 9:05:50,709574,experiment,view
2016-11-24 9:13:35,500325,experiment,view
2016-11-24 9:43:05,294543,control,view
2016-11-24 9:50:15,491548,experiment,view
2016-11-24 9:51:23,491548,experiment,click
2016-11-24 9:54:20,683758,control,view
2016-11-24 9:55:55,309775,control,view
2016-11-24 10:12:51,666981,experiment,view
2016-11-24 10:17:20,605978,control,view
2016-11-24 11:39:24,765767,experiment,view
2016-11-24 11:56:24,289058,control,view
2016-11-24 11:56:40,289058,control,click
2016-11-24 12:01:58,377648,control,view
2016-11-24 12:05:02,810605,experiment,view
2016-11-24 13:18:39,327703,control,view
2016-11-24 14:18:16,403756,control,view
2016-11-24 14:34:18,408286,control,view
2016-11-24 15:07:59,820802,control,view
